State Name,County Name,Place Name,Survey Date,Multifamily units,Multifamily valuation,Count of BPS_FINAL,Total Units,Total Value,Single family units,Units 1 Unit Rep,Units 2 Units,Units 2 Units Rep,Units 3 4 Units,Units 3 4 Units Rep,Units 5 Units,Units 5 Units Rep,Single family valuation,Value 1 Unit Rep,Value 2 Units,Value 2 Units Rep,Value 3 4 Units,Value 3 4 Units Rep,Value 5 Units,Value 5 Units Rep
California,Alameda County,Adelanto,1990,139,"6,559,564",1,377,"37,385,668",238,238,14,14,25,25,100,100,"30,826,104","30,826,104","860,664","860,664","1,274,900","1,274,900","4,424,000","4,424,000"
California,Alameda County,Adelanto,1991,112,"6,295,552",1,276,"29,971,814",164,164,10,10,39,39,63,63,"23,676,262","23,676,262","789,859","789,859","2,403,773","2,403,773","3,101,920","3,101,920"
California,Alameda County,Alameda,1990,0,0,1,89,"13,015,565",89,89,0,0,0,0,0,0,"13,015,565","13,015,565",0,0,0,0,0,0
California,Alameda County,Alameda,1991,4,"360,800",1,70,"9,911,678",66,66,4,4,0,0,0,0,"9,550,878","9,550,878","360,800","360,800",0,0,0,0
California,Alameda County,Alameda,1992,8,"550,332",1,54,"7,064,714",46,46,8,8,0,0,0,0,"6,514,382","6,514,382","550,332","550,332",0,0,0,0
California,Alameda County,Alameda,1993,0,0,1,10,"2,838,745",10,10,0,0,0,0,0,0,"2,838,745","2,838,745",0,0,0,0,0,0
California,Alameda County,Alameda,1994,4,"424,710",1,9,"1,594,865",5,5,4,4,0,0,0,0,"1,170,155","1,170,155","424,710","424,710",0,0,0,0
California,Alameda County,Alameda,1995,0,0,1,178,"32,002,552",178,178,0,0,0,0,0,0,"32,002,552","32,002,552",0,0,0,0,0,0
California,Alameda County,Alameda,1996,0,0,1,111,"24,094,498",111,111,0,0,0,0,0,0,"24,094,498","24,094,498",0,0,0,0,0,0
California,Alameda County,Alameda,1997,4,"389,692",1,206,"47,815,901",202,202,4,4,0,0,0,0,"47,426,209","47,426,209","389,692","389,692",0,0,0,0
California,Alameda County,Alameda,1998,0,0,1,51,"8,781,658",51,51,0,0,0,0,0,0,"8,781,658","8,781,658",0,0,0,0,0,0
California,Alameda County,Alameda,1999,0,0,1,62,"9,548,664",62,62,0,0,0,0,0,0,"9,548,664","9,548,664",0,0,0,0,0,0
California,Alameda County,Alameda,2000,2,"280,000",1,5,"763,429",3,3,2,2,0,0,0,0,"483,429","483,429","280,000","280,000",0,0,0,0
California,Alameda County,Alameda,2001,2,"147,448",1,32,"8,782,438",30,30,2,2,0,0,0,0,"8,634,990","8,634,990","147,448","147,448",0,0,0,0
California,Alameda County,Alameda,2002,4,"268,878",1,83,"20,411,449",79,79,4,4,0,0,0,0,"20,142,571","20,142,571","268,878","268,878",0,0,0,0
California,Alameda County,Alameda,2003,8,"577,055",1,67,"18,901,886",59,59,8,8,0,0,0,0,"18,324,831","18,324,831","577,055","577,055",0,0,0,0
California,Alameda County,Alameda,2004,0,0,1,83,"27,330,550",83,77,0,0,0,0,0,0,"27,330,550","25,467,008",0,0,0,0,0,0
California,Alameda County,Alameda,2005,2,"475,343",1,151,"50,039,448",149,149,2,2,0,0,0,0,"49,564,105","49,564,105","475,343","475,343",0,0,0,0
California,Alameda County,Alameda,2006,4,"230,000",1,116,"37,622,812",112,112,4,4,0,0,0,0,"37,392,812","37,392,812","230,000","230,000",0,0,0,0
California,Alameda County,Alameda,2007,2,"380,275",1,106,"38,690,843",104,104,2,2,0,0,0,0,"38,310,568","38,310,568","380,275","380,275",0,0,0,0
California,Alameda County,Alameda,2008,0,0,1,2,"408,143",2,2,0,0,0,0,0,0,"408,143","408,143",0,0,0,0,0,0
California,Alameda County,Alameda,2009,0,0,1,3,"879,007",3,3,0,0,0,0,0,0,"879,007","879,007",0,0,0,0,0,0
California,Alameda County,Alameda,2010,0,0,1,16,"5,984,997",16,16,0,0,0,0,0,0,"5,984,997","5,984,997",0,0,0,0,0,0
California,Alameda County,Alameda,2011,0,0,1,24,"8,201,277",24,24,0,0,0,0,0,0,"8,201,277","8,201,277",0,0,0,0,0,0
California,Alameda County,Alameda,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,Alameda County,Alameda,2013,36,"8,390,000",1,37,"8,800,000",1,1,0,0,0,0,36,36,"410,000","410,000",0,0,0,0,"8,390,000","8,390,000"
California,Alameda County,Alameda,2014,52,"5,500,000",1,57,"7,795,400",5,5,0,0,0,0,52,52,"2,295,400","2,295,400",0,0,0,0,"5,500,000","5,500,000"
California,Alameda County,Alameda,2015,63,"9,798,165",1,181,"44,832,841",118,118,0,0,8,8,55,55,"35,034,676","35,034,676",0,0,"1,887,645","1,887,645","7,910,520","7,910,520"
California,Alameda County,Alameda,2016,31,"3,900,000",1,90,"19,406,677",59,59,0,0,0,0,31,31,"15,506,677","15,506,677",0,0,0,0,"3,900,000","3,900,000"
California,Alameda County,Alameda,2017,10,"1,073,028",1,56,"11,849,021",46,46,0,0,0,0,10,10,"10,775,993","10,775,993",0,0,0,0,"1,073,028","1,073,028"
California,Alameda County,Alameda,2018,0,0,1,31,"4,091,660",31,31,0,0,0,0,0,0,"4,091,660","4,091,660",0,0,0,0,0,0
California,Alameda County,Alameda,2019,622,"123,282,122",1,683,"135,046,035",61,61,0,0,0,0,622,622,"11,763,913","11,763,913",0,0,0,0,"123,282,122","123,282,122"
California,Alameda County,Alameda,2020,267,"79,699,406",1,348,"94,548,813",81,81,0,0,4,4,263,263,"14,849,407","14,849,407",0,0,"1,297,134","1,297,134","78,402,272","78,402,272"
California,Alameda County,Alameda County Unincorporated Area,1992,165,"11,186,835",1,328,"43,304,078",163,163,16,16,26,26,123,123,"32,117,243","32,117,243","1,362,940","1,362,940","2,241,320","2,241,320","7,582,575","7,582,575"
California,Alameda County,Alameda County Unincorporated Area,1993,71,"4,854,120",1,240,"33,531,775",169,169,8,8,3,3,60,60,"28,677,655","28,677,655","677,460","677,460","315,900","315,900","3,860,760","3,860,760"
California,Alameda County,Alameda County Unincorporated Area,1994,11,"977,768",1,191,"33,944,868",180,180,6,6,0,0,5,5,"32,967,100","32,967,100","696,000","696,000",0,0,"281,768","281,768"
California,Alameda County,Alameda County Unincorporated Area,1995,39,"3,500,580",1,315,"58,004,370",276,276,4,4,27,27,8,8,"54,503,790","54,503,790","325,000","325,000","2,682,230","2,682,230","493,350","493,350"
California,Alameda County,Alameda County Unincorporated Area,1996,158,"11,055,665",1,556,"79,547,923",398,398,0,0,32,32,126,126,"68,492,258","68,492,258",0,0,"2,910,980","2,910,980","8,144,685","8,144,685"
California,Alameda County,Alameda County Unincorporated Area,1997,70,"6,584,925",1,387,"74,023,045",317,317,0,0,54,54,16,16,"67,438,120","67,438,120",0,0,"5,114,205","5,114,205","1,470,720","1,470,720"
California,Alameda County,Alameda County Unincorporated Area,1998,18,"1,537,600",1,503,"108,177,821",485,485,2,2,9,9,7,7,"106,640,221","106,640,221","229,800","229,800","780,000","780,000","527,800","527,800"
California,Alameda County,Alameda County Unincorporated Area,1999,24,"1,774,465",1,"2,268","82,106,455","2,244","2,244",8,8,4,4,12,12,"80,331,990","80,331,990","546,900","546,900","183,565","183,565","1,044,000","1,044,000"
California,Alameda County,Alameda County Unincorporated Area,2000,64,"3,130,403",1,241,"49,549,437",177,177,2,2,10,10,52,52,"46,419,034","46,419,034","163,795","163,795","881,608","881,608","2,085,000","2,085,000"
California,Alameda County,Alameda County Unincorporated Area,2001,10,"1,065,890",1,138,"32,673,864",128,128,6,6,4,4,0,0,"31,607,974","31,607,974","789,770","789,770","276,120","276,120",0,0
California,Alameda County,Alameda County Unincorporated Area,2002,33,"3,930,090",1,206,"49,010,449",173,173,2,2,12,12,19,19,"45,080,359","45,080,359","269,316","269,316","1,555,927","1,555,927","2,104,847","2,104,847"
California,Alameda County,Alameda County Unincorporated Area,2003,82,"7,396,694",1,294,"58,277,927",212,212,0,0,26,26,56,56,"50,881,233","50,881,233",0,0,"3,257,253","3,257,253","4,139,441","4,139,441"
California,Alameda County,Alameda County Unincorporated Area,2004,51,"8,743,860",1,134,"40,610,293",83,83,8,8,10,10,33,33,"31,866,433","31,866,433","1,579,325","1,579,325","1,585,623","1,585,623","5,578,912","5,578,912"
California,Alameda County,Alameda County Unincorporated Area,2005,21,"3,681,092",1,122,"47,374,261",101,101,0,0,3,3,18,18,"43,693,169","43,693,169",0,0,"398,703","398,703","3,282,389","3,282,389"
California,Alameda County,Alameda County Unincorporated Area,2006,241,"26,568,736",1,320,"62,258,260",79,50,12,12,22,19,207,192,"35,689,524","23,143,962","2,223,347","2,223,347","4,027,342","3,628,639","20,318,047","17,582,722"
California,Alameda County,Alameda County Unincorporated Area,2007,157,"17,032,395",1,206,"38,900,686",49,0,4,0,15,0,138,0,"21,868,291",0,"741,116",0,"2,745,915",0,"13,545,364",0
California,Alameda County,Alameda County Unincorporated Area,2008,13,"2,974,564",1,54,"21,235,592",41,41,6,6,7,7,0,0,"18,261,028","18,261,028","1,922,600","1,922,600","1,051,964","1,051,964",0,0
California,Alameda County,Alameda County Unincorporated Area,2009,10,"2,880,000",1,36,"13,315,539",26,26,0,0,0,0,10,10,"10,435,539","10,435,539",0,0,0,0,"2,880,000","2,880,000"
California,Alameda County,Alameda County Unincorporated Area,2010,0,0,1,9,"3,452,230",9,9,0,0,0,0,0,0,"3,452,230","3,452,230",0,0,0,0,0,0
California,Alameda County,Alameda County Unincorporated Area,2011,40,"7,649,245",1,50,"10,874,005",10,10,0,0,0,0,40,40,"3,224,760","3,224,760",0,0,0,0,"7,649,245","7,649,245"
California,Alameda County,Alameda County Unincorporated Area,2012,0,0,1,11,"8,416,918",11,11,0,0,0,0,0,0,"8,416,918","8,416,918",0,0,0,0,0,0
California,Alameda County,Alameda County Unincorporated Area,2013,85,"13,941,664",1,107,"22,517,316",22,22,0,0,0,0,85,85,"8,575,652","8,575,652",0,0,0,0,"13,941,664","13,941,664"
California,Alameda County,Alameda County Unincorporated Area,2014,0,0,1,30,"13,909,168",30,30,0,0,0,0,0,0,"13,909,168","13,909,168",0,0,0,0,0,0
California,Alameda County,Alameda County Unincorporated Area,2015,93,"14,546,736",1,136,"36,218,441",43,43,10,10,6,6,77,77,"21,671,705","21,671,705","2,331,292","2,331,292","1,223,359","1,223,359","10,992,085","10,992,085"
California,Alameda County,Alameda County Unincorporated Area,2016,10,"3,202,569",1,32,"13,890,292",22,22,10,10,0,0,0,0,"10,687,723","10,687,723","3,202,569","3,202,569",0,0,0,0
California,Alameda County,Alameda County Unincorporated Area,2017,53,"14,548,479",1,86,"32,138,402",33,33,0,0,12,12,41,41,"17,589,923","17,589,923",0,0,"3,387,223","3,387,223","11,161,256","11,161,256"
California,Alameda County,Alameda County Unincorporated Area,2018,85,"25,117,809",1,121,"39,133,897",36,36,2,2,71,71,12,12,"14,016,088","14,016,088","97,141","97,141","21,314,084","21,314,084","3,706,584","3,706,584"
California,Alameda County,Alameda County Unincorporated Area,2019,6,"1,582,502",1,93,"20,964,914",87,87,2,2,4,4,0,0,"19,382,412","19,382,412","746,766","746,766","835,736","835,736",0,0
California,Alameda County,Alameda County Unincorporated Area,2020,15,"1,705,934",1,50,"10,805,242",35,35,0,0,15,15,0,0,"9,099,308","9,099,308",0,0,"1,705,934","1,705,934",0,0
California,Alameda County,Albany,1990,0,0,1,2,"192,340",2,2,0,0,0,0,0,0,"192,340","192,340",0,0,0,0,0,0
California,Alameda County,Albany,1991,0,0,1,3,"258,650",3,3,0,0,0,0,0,0,"258,650","258,650",0,0,0,0,0,0
California,Alameda County,Albany,1992,3,"185,000",1,4,"301,450",1,1,0,0,3,3,0,0,"116,450","116,450",0,0,"185,000","185,000",0,0
California,Alameda County,Albany,1993,0,0,1,3,"671,929",3,3,0,0,0,0,0,0,"671,929","671,929",0,0,0,0,0,0
California,Alameda County,Albany,1994,0,0,1,1,"16,400",1,1,0,0,0,0,0,0,"16,400","16,400",0,0,0,0,0,0
California,Alameda County,Albany,1995,0,0,1,4,"670,000",4,4,0,0,0,0,0,0,"670,000","670,000",0,0,0,0,0,0
California,Alameda County,Albany,1996,0,0,1,3,"400,000",3,3,0,0,0,0,0,0,"400,000","400,000",0,0,0,0,0,0
California,Alameda County,Albany,1997,2,"183,094",1,5,"787,992",3,3,2,2,0,0,0,0,"604,898","604,898","183,094","183,094",0,0,0,0
California,Alameda County,Albany,1998,0,0,1,3,"728,875",3,3,0,0,0,0,0,0,"728,875","728,875",0,0,0,0,0,0
California,Alameda County,Albany,1999,16,"1,341,970",1,16,"1,341,970",0,0,2,2,8,8,6,6,0,0,"261,520","261,520","677,250","677,250","403,200","403,200"
California,Alameda County,Albany,2000,0,0,1,2,"515,294",2,2,0,0,0,0,0,0,"515,294","515,294",0,0,0,0,0,0
California,Alameda County,Albany,2001,0,0,1,21,"4,721,291",21,21,0,0,0,0,0,0,"4,721,291","4,721,291",0,0,0,0,0,0
California,Alameda County,Albany,2002,12,"1,855,490",1,14,"2,057,523",2,2,0,0,0,0,12,12,"202,033","202,033",0,0,0,0,"1,855,490","1,855,490"
California,Alameda County,Albany,2003,0,0,1,4,"1,278,074",4,4,0,0,0,0,0,0,"1,278,074","1,278,074",0,0,0,0,0,0
California,Alameda County,Albany,2004,0,0,1,6,"1,079,268",6,6,0,0,0,0,0,0,"1,079,268","1,079,268",0,0,0,0,0,0
California,Alameda County,Albany,2005,0,0,1,8,"2,139,374",8,8,0,0,0,0,0,0,"2,139,374","2,139,374",0,0,0,0,0,0
California,Alameda County,Albany,2006,50,"6,641,124",1,53,"7,816,084",3,3,0,0,0,0,50,50,"1,174,960","1,174,960",0,0,0,0,"6,641,124","6,641,124"
California,Alameda County,Albany,2007,3,"599,726",1,7,"1,562,618",4,4,0,0,3,3,0,0,"962,892","962,892",0,0,"599,726","599,726",0,0
California,Alameda County,Albany,2008,0,0,1,2,"920,433",2,2,0,0,0,0,0,0,"920,433","920,433",0,0,0,0,0,0
California,Alameda County,Albany,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,Alameda County,Albany,2010,4,"1,001,479",1,5,"1,238,310",1,1,0,0,4,4,0,0,"236,831","236,831",0,0,"1,001,479","1,001,479",0,0
California,Alameda County,Albany,2011,3,"774,375",1,6,"1,182,142",3,3,0,0,3,3,0,0,"407,767","407,767",0,0,"774,375","774,375",0,0
California,Alameda County,Albany,2012,0,0,1,1,"430,260",1,1,0,0,0,0,0,0,"430,260","430,260",0,0,0,0,0,0
California,Alameda County,Albany,2013,0,0,1,2,"549,330",2,2,0,0,0,0,0,0,"549,330","549,330",0,0,0,0,0,0
California,Alameda County,Albany,2014,0,0,1,3,"881,885",3,3,0,0,0,0,0,0,"881,885","881,885",0,0,0,0,0,0
California,Alameda County,Albany,2015,0,0,1,6,"923,383",6,6,0,0,0,0,0,0,"923,383","923,383",0,0,0,0,0,0
California,Alameda County,Albany,2016,175,"30,290,637",1,178,"30,558,517",3,3,0,0,0,0,175,175,"267,880","267,880",0,0,0,0,"30,290,637","30,290,637"
California,Alameda County,Albany,2017,0,0,1,9,"1,107,789",9,9,0,0,0,0,0,0,"1,107,789","1,107,789",0,0,0,0,0,0
California,Alameda County,Albany,2018,0,0,1,9,"763,617",9,9,0,0,0,0,0,0,"763,617","763,617",0,0,0,0,0,0
California,Alameda County,Albany,2019,0,0,1,12,"1,190,619",12,12,0,0,0,0,0,0,"1,190,619","1,190,619",0,0,0,0,0,0
California,Alameda County,Albany,2020,2,"379,245",1,20,"4,812,950",18,18,2,2,0,0,0,0,"4,433,705","4,433,705","379,245","379,245",0,0,0,0
California,Alameda County,Apple Valley town,1990,49,"4,087,560",1,75,"7,315,086",26,26,2,2,4,4,43,43,"3,227,526","3,227,526","100,000","100,000","287,560","287,560","3,700,000","3,700,000"
California,Alameda County,Apple Valley town,1991,19,"1,556,696",1,39,"4,209,634",20,0,4,0,0,0,15,0,"2,652,938",0,"266,000",0,0,0,"1,290,696",0
California,Alameda County,Berkeley,1992,14,"1,126,464",1,41,"4,596,302",27,0,4,0,0,0,10,0,"3,469,838",0,"266,000",0,0,0,"860,464",0
California,Alameda County,Berkeley,1993,42,"2,092,003",1,52,"3,355,362",10,10,6,6,0,0,36,36,"1,263,359","1,263,359","296,345","296,345",0,0,"1,795,658","1,795,658"
California,Alameda County,Berkeley,1994,36,"1,913,404",1,47,"3,917,450",11,10,2,2,0,0,34,28,"2,004,046","1,869,158","114,128","114,128",0,0,"1,799,276","1,500,000"
California,Alameda County,Berkeley,1995,2,"300,000",1,14,"3,160,027",12,12,2,2,0,0,0,0,"2,860,027","2,860,027","300,000","300,000",0,0,0,0
California,Alameda County,Berkeley,1996,2,"245,000",1,8,"2,309,250",6,6,2,2,0,0,0,0,"2,064,250","2,064,250","245,000","245,000",0,0,0,0
California,Alameda County,Berkeley,1997,211,"15,482,800",1,220,"17,544,348",9,9,4,4,3,3,204,204,"2,061,548","2,061,548","415,500","415,500","350,000","350,000","14,717,300","14,717,300"
California,Alameda County,Berkeley,1998,56,"7,350,000",1,67,"10,102,783",11,11,0,0,0,0,56,56,"2,752,783","2,752,783",0,0,0,0,"7,350,000","7,350,000"
California,Alameda County,Berkeley,1999,6,"847,860",1,14,"2,302,998",8,8,0,0,6,6,0,0,"1,455,138","1,455,138",0,0,"847,860","847,860",0,0
California,Alameda County,Berkeley,2000,37,"4,800,000",1,47,"7,142,408",10,10,0,0,0,0,37,37,"2,342,408","2,342,408",0,0,0,0,"4,800,000","4,800,000"
California,Alameda County,Berkeley,2001,79,"3,750,000",1,98,"6,756,818",19,19,0,0,0,0,79,79,"3,006,818","3,006,818",0,0,0,0,"3,750,000","3,750,000"
California,Alameda County,Berkeley,2002,28,"4,357,846",1,41,"6,551,610",13,13,0,0,8,8,20,20,"2,193,764","2,193,764",0,0,"2,665,000","2,665,000","1,692,846","1,692,846"
California,Alameda County,Berkeley,2003,252,"19,603,345",1,286,"25,541,101",34,34,0,0,3,3,249,249,"5,937,756","5,937,756",0,0,"517,565","517,565","19,085,780","19,085,780"
California,Alameda County,Berkeley,2004,312,"35,773,176",1,332,"40,113,647",20,20,0,0,13,13,299,299,"4,340,471","4,340,471",0,0,"2,330,000","2,330,000","33,443,176","33,443,176"
California,Alameda County,Berkeley,2005,182,"20,045,798",1,195,"23,004,398",13,13,6,6,4,4,172,172,"2,958,600","2,958,600","873,588","873,588","433,373","433,373","18,738,837","18,738,837"
California,Alameda County,Berkeley,2006,132,"13,218,889",1,141,"16,519,312",9,9,2,2,10,10,120,120,"3,300,423","3,300,423","300,000","300,000","1,255,000","1,255,000","11,663,889","11,663,889"
California,Alameda County,Berkeley,2007,60,"6,649,911",1,74,"10,917,321",14,14,2,2,7,7,51,51,"4,267,410","4,267,410","272,439","272,439","1,177,472","1,177,472","5,200,000","5,200,000"
California,Alameda County,Berkeley,2008,391,"33,163,500",1,406,"37,310,928",15,14,4,4,3,3,384,384,"4,147,428","3,842,613","1,380,000","1,380,000","583,200","583,200","31,200,300","31,200,300"
California,Alameda County,Berkeley,2009,170,"33,244,777",1,178,"35,684,901",8,8,4,4,0,0,166,166,"2,440,124","2,440,124","340,277","340,277",0,0,"32,904,500","32,904,500"
California,Alameda County,Berkeley,2010,16,"2,271,088",1,18,"3,404,088",2,2,0,0,0,0,16,16,"1,133,000","1,133,000",0,0,0,0,"2,271,088","2,271,088"
California,Alameda County,Berkeley,2011,38,"450,000",1,42,"1,600,319",4,4,0,0,0,0,38,38,"1,150,319","1,150,319",0,0,0,0,"450,000","450,000"
California,Alameda County,Berkeley,2012,94,"9,072,228",1,95,"9,287,324",1,1,0,0,0,0,94,94,"215,096","215,096",0,0,0,0,"9,072,228","9,072,228"
California,Alameda County,Berkeley,2013,45,"6,261,725",1,62,"9,664,669",17,17,0,0,0,0,45,45,"3,402,944","3,402,944",0,0,0,0,"6,261,725","6,261,725"
California,Alameda County,Berkeley,2014,344,"33,422,493",1,364,"39,795,462",20,20,2,2,0,0,342,342,"6,372,969","6,372,969","300,000","300,000",0,0,"33,122,493","33,122,493"
California,Alameda County,Berkeley,2015,292,"48,545,645",1,304,"51,970,645",12,12,0,0,0,0,292,292,"3,425,000","3,425,000",0,0,0,0,"48,545,645","48,545,645"
California,Alameda County,Berkeley,2016,341,"50,653,957",1,357,"55,453,249",16,0,0,0,0,0,341,0,"4,799,292",0,0,0,0,0,"50,653,957",0
California,Alameda County,Berkeley,2017,275,"41,381,171",1,311,"49,795,521",36,23,0,0,0,0,275,0,"8,414,350","4,544,000",0,0,0,0,"41,381,171",0
California,Alameda County,Berkeley,2018,129,"21,616,649",1,195,"35,817,163",66,66,4,4,0,0,125,125,"14,200,514","14,200,514","928,042","928,042",0,0,"20,688,607","20,688,607"
California,Alameda County,Berkeley,2019,186,"43,327,590",1,266,"59,834,228",80,80,0,0,0,0,186,186,"16,506,638","16,506,638",0,0,0,0,"43,327,590","43,327,590"
California,Alameda County,Berkeley,2020,257,"44,503,244",1,339,"60,591,551",82,33,2,2,0,0,255,184,"16,088,307","5,977,990","680,000","680,000",0,0,"43,823,244","27,284,219"
California,Alameda County,California City,1990,277,"27,075,900",1,558,"84,681,400",281,281,0,0,7,7,270,270,"57,605,500","57,605,500",0,0,"755,100","755,100","26,320,800","26,320,800"
California,Alameda County,California City,1991,455,"32,581,300",1,741,"87,855,900",286,286,0,0,3,3,452,452,"55,274,600","55,274,600",0,0,"231,000","231,000","32,350,300","32,350,300"
California,Alameda County,Del Mar,1990,8,"604,312",1,46,"4,914,330",38,38,0,0,3,3,5,5,"4,310,018","4,310,018",0,0,"204,736","204,736","399,576","399,576"
California,Alameda County,Del Mar,1991,4,"300,798",1,80,"11,125,567",76,69,0,0,4,4,0,0,"10,824,769","10,196,858",0,0,"300,798","300,798",0,0
California,Alameda County,Dublin,1990,66,"5,320,000",1,66,"5,320,000",0,0,0,0,3,3,63,63,0,0,0,0,"220,000","220,000","5,100,000","5,100,000"
California,Alameda County,Dublin,1991,69,"5,500,000",1,69,"5,500,000",0,0,0,0,0,0,69,69,0,0,0,0,0,0,"5,500,000","5,500,000"
California,Alameda County,Dublin,1992,0,0,1,35,"7,756,006",35,35,0,0,0,0,0,0,"7,756,006","7,756,006",0,0,0,0,0,0
California,Alameda County,Dublin,1993,0,0,1,1,"285,000",1,1,0,0,0,0,0,0,"285,000","285,000",0,0,0,0,0,0
California,Alameda County,Dublin,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,Alameda County,Dublin,1995,0,0,1,4,"1,035,841",4,4,0,0,0,0,0,0,"1,035,841","1,035,841",0,0,0,0,0,0
California,Alameda County,Dublin,1996,115,"14,500,614",1,179,"31,056,346",64,64,0,0,7,7,108,108,"16,555,732","16,555,732",0,0,"833,034","833,034","13,667,580","13,667,580"
California,Alameda County,Dublin,1997,36,"4,525,117",1,441,"71,722,807",405,405,0,0,24,24,12,12,"67,197,690","67,197,690",0,0,"3,126,481","3,126,481","1,398,636","1,398,636"
California,Alameda County,Dublin,1998,901,"84,358,881",1,"1,010","111,236,080",109,109,0,0,0,0,901,901,"26,877,199","26,877,199",0,0,0,0,"84,358,881","84,358,881"
California,Alameda County,Dublin,1999,109,"11,683,940",1,684,"160,292,522",575,575,0,0,0,0,109,109,"148,608,582","148,608,582",0,0,0,0,"11,683,940","11,683,940"
California,Alameda County,Dublin,2000,114,"18,255,920",1,867,"222,983,274",753,753,0,0,0,0,114,114,"204,727,354","204,727,354",0,0,0,0,"18,255,920","18,255,920"
California,Alameda County,Dublin,2001,515,"59,506,794",1,669,"104,035,373",154,154,0,0,0,0,515,515,"44,528,579","44,528,579",0,0,0,0,"59,506,794","59,506,794"
California,Alameda County,Dublin,2002,243,"59,335,044",1,619,"192,668,695",376,376,0,0,0,0,243,243,"133,333,651","133,333,651",0,0,0,0,"59,335,044","59,335,044"
California,Alameda County,Dublin,2003,552,"114,128,514",1,766,"207,532,117",214,214,0,0,8,8,544,544,"93,403,603","93,403,603",0,0,"2,018,729","2,018,729","112,109,785","112,109,785"
California,Alameda County,Dublin,2004,845,"148,436,334",1,"1,172","308,943,466",327,327,0,0,4,4,841,841,"160,507,132","160,507,132",0,0,"1,061,642","1,061,642","147,374,692","147,374,692"
California,Alameda County,Dublin,2005,804,"146,038,909",1,975,"207,982,048",171,171,0,0,0,0,804,804,"61,943,139","61,943,139",0,0,0,0,"146,038,909","146,038,909"
California,Alameda County,Dublin,2006,761,"155,676,347",1,924,"210,878,599",163,163,0,0,41,41,720,720,"55,202,252","55,202,252",0,0,"13,727,875","13,727,875","141,948,472","141,948,472"
California,Alameda County,Dublin,2007,80,"28,139,578",1,118,"42,342,155",38,38,0,0,13,13,67,67,"14,202,577","14,202,577",0,0,"4,736,290","4,736,290","23,403,288","23,403,288"
California,Alameda County,Dublin,2008,2,"332,655",1,141,"59,094,400",139,139,2,2,0,0,0,0,"58,761,745","58,761,745","332,655","332,655",0,0,0,0
California,Alameda County,Dublin,2009,19,"5,900,800",1,141,"59,319,005",122,122,8,8,0,0,11,11,"53,418,205","53,418,205","1,562,660","1,562,660",0,0,"4,338,140","4,338,140"
California,Alameda County,Dublin,2010,116,"39,950,123",1,344,"129,878,878",228,228,34,34,6,6,76,76,"89,928,755","89,928,755","7,444,751","7,444,751","2,799,960","2,799,960","29,705,412","29,705,412"
California,Alameda County,Dublin,2011,543,"146,829,342",1,819,"269,889,915",276,276,26,26,12,12,505,505,"123,060,573","123,060,573","6,945,476","6,945,476","3,736,021","3,736,021","136,147,845","136,147,845"
California,Alameda County,Dublin,2012,328,"84,614,252",1,"1,084","375,140,769",756,756,16,16,8,8,304,304,"290,526,517","290,526,517","3,967,404","3,967,404","3,019,309","3,019,309","77,627,539","77,627,539"
California,Alameda County,Dublin,2013,16,"5,893,381",1,681,"276,452,831",665,665,0,0,3,3,13,13,"270,559,450","270,559,450",0,0,"715,493","715,493","5,177,888","5,177,888"
California,Alameda County,Dublin,2014,279,"66,968,398",1,"1,095","383,155,859",816,816,0,0,12,12,267,267,"316,187,461","316,187,461",0,0,"4,273,385","4,273,385","62,695,013","62,695,013"
California,Alameda County,Dublin,2015,379,"74,723,427",1,908,"260,687,948",529,529,0,0,0,0,379,379,"185,964,521","185,964,521",0,0,0,0,"74,723,427","74,723,427"
California,Alameda County,Dublin,2016,5,"1,447,506",1,611,"222,200,995",606,606,0,0,0,0,5,5,"220,753,489","220,753,489",0,0,0,0,"1,447,506","1,447,506"
California,Alameda County,Dublin,2017,231,"73,448,661",1,"1,197","425,890,327",966,966,12,12,33,33,186,186,"352,441,666","352,441,666","3,262,486","3,262,486","9,547,770","9,547,770","60,638,405","60,638,405"
California,Alameda County,Dublin,2018,171,"56,643,377",1,786,"300,975,210",615,615,28,28,38,38,105,105,"244,331,833","244,331,833","8,809,085","8,809,085","11,760,470","11,760,470","36,073,822","36,073,822"
California,Alameda County,Dublin,2019,96,"35,952,794",1,241,"100,853,574",145,145,14,14,0,0,82,82,"64,900,780","64,900,780","4,337,943","4,337,943",0,0,"31,614,851","31,614,851"
California,Alameda County,Dublin,2020,350,"107,194,745",1,496,"175,273,902",146,146,10,10,0,0,340,340,"68,079,157","68,079,157","3,065,643","3,065,643",0,0,"104,129,102","104,129,102"
California,Alameda County,Eastvale,1990,0,0,1,3,"732,460",3,3,0,0,0,0,0,0,"732,460","732,460",0,0,0,0,0,0
California,Alameda County,Eastvale,1991,0,0,1,4,"1,625,000",4,4,0,0,0,0,0,0,"1,625,000","1,625,000",0,0,0,0,0,0
California,Alameda County,El Dorado County Unincorporated Area,1990,0,0,1,96,"17,084,420",96,96,0,0,0,0,0,0,"17,084,420","17,084,420",0,0,0,0,0,0
